Price,Close,High,Low,Open,Volume
Ticker,2010.SR,2010.SR,2010.SR,2010.SR,2010.SR
Date,,,,,
2024-01-01,78.17342376708984,78.45361811059723,77.8932365492206,78.0800280278001,1172513
2024-01-02,77.79983520507812,78.64040392376778,77.51964088175649,78.45361245864511,2303267
2024-01-03,76.58567810058594,78.08003137010382,76.39888661401062,77.79984414024086,2283490
2024-01-04,75.27811431884766,75.65170440771712,74.34414265949313,75.55830866690933,2841328
2024-01-07,76.11868286132812,76.11868286132812,75.37150275599257,75.4649056133877,1436261
2024-01-08,76.30548095703125,76.67907104217008,75.7450993921421,76.11868947728092,1309020
2024-01-09,75.74510192871094,76.58567786701316,75.74510192871094,76.49228212401034,1002382
2024-01-10,74.71773529052734,76.30548431519564,74.71773529052734,75.83849846962985,1577591
2024-01-11,74.62433624267578,75.46491215260684,74.53094050282526,74.81112772237682,1097367
2024-01-14,74.71773529052734,74.99792964812222,74.15735370097609,74.62433954654189,661633
2024-01-15,74.62433624267578,74.90452346222733,74.25074615763552,74.7177319825263,914272
2024-01-16,73.78376007080078,74.62433597774766,73.78376007080078,74.62433597774766,1087134
2024-01-17,72.84978485107422,74.06395078218058,72.2894033158089,74.06395078218058,2193246
2024-01-18,71.91581726074219,73.22337899970151,70.98184560800527,72.94318465362514,3046576
2024-01-21,72.66299438476562,72.84978585722128,72.38280005044422,72.56959152289987,736764
2024-01-22,72.66299438476562,72.66299438476562,72.66299438476562,72.66299438476562,0
2024-01-23,73.59696960449219,73.59696960449219,72.84978942678269,73.22337951563743,886764
2024-01-24,74.06395721435547,74.15735295740446,73.31677701868672,73.59697137347212,741208
2024-01-25,73.59696960449219,74.15735117495517,73.22337951563743,74.06395543415104,1094220
2024-01-28,73.97055053710938,74.25074487746826,73.50356472026995,73.78375906062884,665208
2024-01-29,74.43753814697266,74.71773249408076,73.97055231888466,73.97055231888466,1127512
2024-01-30,72.94318389892578,74.62433570671364,72.84978815974604,74.43753710271602,1475815
2024-01-31,72.75638580322266,73.31676731297136,72.47619148552955,72.94317726459306,1087887
2024-02-01,73.22337341308594,73.22337341308594,72.28940183160688,72.84978335536678,1108026
2024-02-04,73.41017150878906,73.41017150878906,72.84978993442118,73.22338002587921,432500
2024-02-05,73.22337341308594,73.69035920382547,73.22337341308594,73.50356061214706,671384
2024-02-06,73.97055053710938,73.97055053710938,72.94318316519026,73.31677324378941,1315719
2024-02-07,74.1573486328125,74.34414010801746,73.31677274311416,73.31677274311416,1284893
2024-02-08,74.1573486328125,74.34414010801746,73.31677274311416,73.31677274311416,1284893
2024-02-11,74.25074005126953,74.62433010558583,74.15734431909986,74.43753151560887,1194118
2024-02-12,74.71773529052734,75.46491549368803,74.34414518894701,74.62433954654189,2526790
2024-02-13,74.71772766113281,75.19424377214634,74.33651331811022,75.00363296510564,2285831
2024-02-14,74.90834045410156,75.00364223386967,74.33652250443325,74.81303867433347,857891
2024-02-15,75.28955078125,75.28955078125,74.62243108781455,74.90833641169003,873858
2024-02-18,75.28955078125,75.48015433050031,74.90833641169003,75.28955078125,722894
2024-02-19,75.48014831542969,75.57545735351893,74.62242514109654,75.09894124730774,1468305
2024-02-20,75.67076110839844,75.67076110839844,74.90833241000824,75.48015029827143,870514
2024-02-21,75.38484954833984,75.67076213186796,75.28954777751682,75.57546036104493,919137
2024-02-25,76.05197143554688,76.05197143554688,75.48014630646603,75.48014630646603,753168
2024-02-26,75.09894561767578,77.0050101534436,75.09894561767578,76.0519778855597,1977139
2024-02-27,76.14727783203125,76.14727783203125,75.00363477536101,75.09894381671111,952937
2024-02-28,75.28955078125,75.48015433050031,74.14591494362942,74.81303463706487,2368625
2024-02-29,75.09894561767578,75.28954916282889,74.62242948373382,75.28954916282889,2189401
2024-03-03,74.5271224975586,75.09894769092259,74.5271224975586,74.90833686944812,610056
2024-03-04,74.05060577392578,75.00363806069991,74.05060577392578,74.62243096283771,1124937
2024-03-05,74.05060577392578,74.05060577392578,74.05060577392578,74.05060577392578,0
2024-03-06,75.19424438476562,75.48014969106777,74.33651392374145,74.33651392374145,1071055
2024-03-07,74.5271224975586,75.28955124133766,74.33651894714352,75.28955124133766,1063182
2024-03-10,74.71772766113281,74.90833119711469,74.43181508610117,74.52711685409211,679013
2024-03-11,75.00363159179688,75.00363159179688,74.24121019077039,74.5271154895083,1360266
2024-03-12,74.90834045410156,75.19425306446558,74.52712606396945,74.90834045410156,1206184
2024-03-13,74.2412109375,75.09894138445834,74.2412109375,75.00363234619505,1841396
2024-03-14,73.76470184326172,74.52712332444051,73.76470184326172,74.33651977191069,3128839
2024-03-17,73.76470184326172,74.05060717205647,73.76470184326172,73.86000361952664,648163
2024-03-18,73.28817749023438,74.05059888610138,73.28817749023438,73.95529712050033,1860609
2024-03-19,73.19287872314453,73.66939484172995,73.19287872314453,73.28818049264983,1157875
2024-03-20,75.09894561767578,75.09894561767578,73.28818285448452,73.38348462706108,1799037
2024-03-21,73.9552993774414,75.19424418124059,73.9552993774414,75.09894241273116,1173293
2024-03-24,74.2412109375,74.90833057899052,73.8599965976231,74.90833057899052,588752
2024-03-25,73.47879028320312,74.33652082384401,73.47879028320312,74.24121904623048,1041642
2024-03-26,73.38348388671875,73.7646982442382,73.19288034348857,73.6693964726231,1103384
2024-03-27,73.38348388671875,73.6693964726231,73.19288034348857,73.6693964726231,893829
2024-03-28,74.43181610107422,74.90833221858566,73.28818032747034,73.47878386605134,2029926
2024-03-31,74.62242889404297,75.28954856786625,74.43181807933695,74.43181807933695,1409065
2024-04-01,75.00363159179688,76.7190924684592,74.62242452681298,74.62242452681298,2275701
2024-04-02,79.10167694091797,79.48289129604987,75.00363534760342,75.00363534760342,6411214
2024-04-03,82.05607604980469,82.34198863594267,78.72046314313735,79.29228104435421,6865606
2024-04-04,84.248046875,84.81986473359908,82.05606993413525,82.15137169872534,6139091
2024-04-15,81.67486572265625,83.2950250056284,81.38896039346784,81.67486572265625,2371668
2024-04-16,78.24394226074219,81.67485673069409,78.24394226074219,81.67485673069409,2701105
2024-04-17,78.0533447265625,78.62516263698326,77.0050106789479,78.24394827301634,2370538
2024-04-18,77.10030364990234,78.05333581548567,76.90969285415065,78.05333581548567,1541254
2024-04-21,75.95667266845703,77.76743552287061,75.86137089107937,77.29091936492281,1254917
2024-04-22,75.19424438476562,76.71909449822034,75.19424438476562,76.24257838332456,1825203
2024-04-23,76.05197143554688,76.62378929356917,75.48014630646603,75.48014630646603,1248682
2024-04-24,75.19424438476562,76.33788015209194,75.00363357617198,76.14727661455719,1306771
2024-04-25,75.09894561767578,75.95666884192396,75.09894561767578,75.95666884192396,622423
2024-04-28,75.09894561767578,75.09894561767578,75.09894561767578,75.09894561767578,0
2024-04-29,81.4842529296875,82.91380122669956,78.43455280448522,78.91106890348925,4394504
2024-04-30,80.5312271118164,81.7701719758065,80.0547109750601,81.7701719758065,3430022
2024-05-01,79.86410522460938,81.77016971902908,79.76879618304118,80.05470876562774,1587218
2024-05-02,78.62516021728516,79.67349423263715,77.95804055416815,79.10167633981416,1773836
2024-05-05,78.0533447265625,79.38759136491709,77.86273390904944,78.62516263698326,484757
2024-05-06,77.7674331665039,78.62516367903248,77.19561524850462,78.0533457610332,670622
2024-05-07,76.90969848632812,77.76742895237729,76.4331823686407,77.76742895237729,769109
2024-05-08,77.57682800292969,77.57682800292969,76.24258137466128,77.00501009683157,996839
2024-05-09,76.24258422851562,77.958045282081,76.24258422851562,77.958045282081,908983
2024-05-12,76.24258422851562,76.6237986038701,75.95667162923492,76.33788600458938,386285
2024-05-13,77.00501251220703,77.29091783869436,76.24258376612205,76.62379813916455,903138
2024-05-14,76.05197143554688,77.57682148062587,76.05197143554688,77.10030538709752,1168399
2024-05-15,75.86136627197266,76.71909675826446,75.86136627197266,76.14727885775629,714886
2024-05-16,77.10030364990234,77.10030364990234,75.95666068856733,76.05196972197237,1216012
2024-05-19,77.10030364990234,77.10030364990234,77.10030364990234,77.10030364990234,0
2024-05-20,74.43181610107422,76.05197526324845,74.14591079320272,76.05197526324845,1763084
2024-05-21,74.81303405761719,75.19424842422455,74.14591436934877,74.43181969100984,1266076
2024-05-22,74.33651733398438,75.38485138063642,74.05060474350691,75.289549607497,1076049
2024-05-23,73.19287872314453,74.33651449932597,73.19287872314453,74.33651449932597,2420184
2024-05-26,72.62105560302734,73.7646986823786,72.52575383084618,73.7646986823786,1374218
2024-05-27,72.71636962890625,73.28818757223416,72.3351552430011,73.28818757223416,1910055
2024-05-28,71.57272338867188,72.71636649713251,71.57272338867188,72.6210574514663,1630105
2024-05-29,71.95393371582031,72.33514806389074,71.38211582924413,71.85863194656744,2229049
2024-05-30,71.95393371582031,71.95393371582031,71.95393371582031,71.95393371582031,0
2024-06-02,71.95393371582031,71.95393371582031,71.95393371582031,71.95393371582031,0
2024-06-03,74.05060577392578,74.52712191731285,72.04923942591199,72.52575556929905,1844272
2024-06-04,72.43045806884766,73.86000658336438,72.43045806884766,73.86000658336438,1809545
2024-06-05,71.57272338867188,72.81166827173939,71.477421614065,72.81166827173939,1844420
2024-06-06,71.00090789794922,72.23985282338424,71.00090789794922,71.76333666299531,2173903
2024-06-09,71.95393371582031,72.23984629463787,70.81029794266793,71.28681405999124,2128449
2024-06-10,72.62105560302734,72.90696819062994,71.85863415451898,72.43045205866504,1596530
2024-06-11,71.7633285522461,72.71636076531146,71.7633285522461,72.71636076531146,1948501
2024-06-12,70.5243911743164,72.14454319827554,70.5243911743164,71.85863786696132,1983702
2024-06-13,70.04786682128906,71.19150255484583,70.04786682128906,70.81029549103268,3369652
2024-06-23,71.28681945800781,71.47742301094655,70.52439070413392,70.52439070413392,1111920
2024-06-24,71.00090789794922,71.66802761406987,70.71499529329203,71.66802761406987,1689890
2024-06-25,70.61968994140625,71.00090430463626,70.42908639532084,71.00090430463626,1057348
2024-06-26,70.14317321777344,70.61968935005595,69.95256967328409,70.61968935005595,1196534
2024-06-27,70.04786682128906,70.71498645402073,69.95256505533578,70.14316858724234,1396124
2024-06-30,70.04786682128906,70.04786682128906,70.04786682128906,70.04786682128906,0
2024-07-01,70.5243911743164,71.09620910800436,70.04787501773319,70.61969295142114,1147215
2024-07-02,70.5243911743164,70.71499472852588,70.14317679483793,70.5243911743164,912164
2024-07-03,70.61968994140625,70.61968994140625,70.23847557817622,70.52438816836354,626217
2024-07-04,70.5243911743164,70.71499472852588,70.23847857194266,70.71499472852588,828245
2024-07-07,71.00090789794922,71.09620967581509,70.5243917375603,70.81030434221748,774233
2024-07-08,71.1915054321289,71.8586323628819,70.52438577243487,71.00090189251888,1502390
2024-07-09,70.33377838134766,71.09619976909651,70.33377838134766,71.09619976909651,1642509
2024-07-10,70.5243911743164,70.61969295142114,70.23847857194266,70.5243911743164,880685
2024-07-11,71.4774169921875,71.57271876063197,70.42908299718052,70.524384765625,2847851
2024-07-14,74.05060577392578,74.71773273730327,71.66802505699047,71.66802505699047,4249817
2024-07-15,73.86000061035156,74.71773110390941,73.19288093261721,74.33651674332157,3137751
2024-07-16,74.43181610107422,74.52711787036472,73.76469644498178,73.85999821427228,2757230
2024-07-17,75.09894561767578,76.0519778855597,74.43181866752154,74.5271204400981,3094896
2024-07-18,75.38484954833984,75.76606390269097,74.62242811069662,75.09894423587077,2400658
2024-07-21,75.38484954833984,75.861365673514,75.09894423587077,75.38484954833984,1089296
2024-07-22,74.81303405761719,75.76606633860595,74.62243050984316,75.38485197199859,4001497
2024-07-23,74.14591217041016,75.09894442313492,74.14591217041016,74.81303183889386,1340575
2024-07-24,74.33651733398438,74.62242992446185,73.76469942408865,73.86000119722807,1288448
2024-07-25,74.14591217041016,74.7177300678332,74.14591217041016,74.3365157125315,2189002
2024-07-28,75.00363159179688,75.48014769408545,74.33651195701636,74.33651195701636,1975068
2024-07-29,75.28955078125,75.38485255587516,74.7177328624397,75.28955078125,1428174
2024-07-30,75.00363159179688,75.5754567313901,75.00363159179688,75.28954416159348,1243696
2024-07-31,75.09894561767578,75.57546175161774,74.71773125631039,75.28954916282889,1611638
2024-08-01,75.67076110839844,79.48289005823152,75.5754593388644,77.57682558331499,4278895
2024-08-04,73.57408142089844,74.52711360133007,73.57408142089844,74.14590654600423,2341841
2024-08-05,71.38211059570312,73.38347668751457,70.52438019319582,73.09756412965935,2904560
2024-08-06,72.14453887939453,72.81166582130967,71.66802275133762,71.66802275133762,1982990
2024-08-07,72.52574920654297,72.90696354202016,71.9539313388565,72.43044744043834,1766462
2024-08-08,71.4774169921875,72.62105275563896,71.38211522374301,72.52575098719447,1459956
2024-08-11,71.57272338867188,72.23985035303875,71.3821198394581,71.76333420894498,1009888
2024-08-12,71.85863494873047,72.33515108596202,71.57272235796785,71.85863494873047,1082263
2024-08-13,71.7633285522461,72.14453562062525,71.7633285522461,72.04923385353045,1439013
2024-08-14,71.00090789794922,72.04924199659293,71.00090789794922,72.04924199659293,2539973
2024-08-15,71.09619903564453,71.38211159751239,71.00089727204141,71.19150079924765,1652974
2024-08-18,70.42908477783203,71.28681525763596,70.42908477783203,71.19150621572294,2704322
2024-08-19,70.7149887084961,71.09620305552146,70.33378163252964,70.61968693950448,2192903
2024-08-20,70.90560150146484,71.19150681643927,70.61968891543131,70.90560150146484,1826780
2024-08-21,71.00090789794922,71.76333666299531,70.90560612008335,70.90560612008335,3650838
2024-08-22,71.09619903564453,71.38211159751239,71.00089727204141,71.19150079924765,1856823
2024-08-25,71.95393371582031,72.0492354850732,71.19150501967944,71.57271936774988,2902943
2024-08-26,72.90696716308594,73.1928797466589,72.04923668342606,72.430451037837,3383670
2024-08-27,71.95393371582031,73.1928785292845,71.95393371582031,73.1928785292845,2409932
2024-08-28,72.2398452758789,72.62105234751446,71.95393270109342,72.0492344690023,1390608
2024-08-29,71.28681945800781,72.52575709422854,71.28681945800781,72.23985176482043,4447954
2024-09-01,71.95393371582031,72.23984629463787,71.57271936774988,71.66802113700275,1665065
2024-09-02,71.95393371582031,72.43044983314363,71.76333017731456,72.23984629463787,2002781
2024-09-03,72.14453887939453,72.33514969325276,71.85863356519583,72.04923710799497,2973809
2024-09-04,72.24203491210938,72.43702462840822,71.26710864490656,71.65708063940711,3344359
2024-09-05,71.9495620727539,72.43702521027095,71.9495620727539,72.33952663228979,1784611
2024-09-08,72.04705047607422,72.04705047607422,71.65707849325345,72.04705047607422,1690260
2024-09-09,71.85205841064453,72.24203038068386,71.6570761446732,72.04704811471252,1403009
2024-09-10,71.9495620727539,72.14454435252185,71.55959007512084,71.9495620727539,1754653
2024-09-11,70.48716735839844,71.94955666095362,70.48716735839844,71.94955666095362,2569964
2024-09-12,70.7796401977539,71.46209299642123,70.58465793418986,71.16961216297858,1322006
2024-09-15,70.58466339111328,71.2671088044441,70.48717225179418,70.97463538648682,1231893
2024-09-16,70.58466339111328,70.87713680907058,70.38967367437793,70.77964566975147,1102612
2024-09-17,70.87713623046875,71.16961708413554,70.58466281489905,70.77964509194553,1270645
2024-09-18,71.0721206665039,71.26710292906745,70.77963983456206,70.97462953522214,1358782
2024-09-19,71.26710510253906,71.65707707765586,71.16961396828405,71.26710510253906,1676838
2024-09-22,71.55958557128906,71.949557544378,71.36459586569623,71.949557544378,733510
2024-09-24,73.80191040039062,73.80191040039062,71.55958460216607,71.65707573459382,3897069
2024-09-25,73.50943756103516,74.19188293130564,72.92448332393235,73.80191096053822,2576633
2024-09-26,73.02197265625,73.60692687892681,72.82698295662674,73.50943574816343,1847675
2024-09-29,72.43701934814453,73.02197357820683,72.0470473820708,73.02197357820683,1779153
2024-09-30,73.02197265625,74.09438997084023,72.24202873394992,72.43701843357319,4483116
2024-10-01,74.19188690185547,74.38687661672284,73.11946950342465,73.11946950342465,3523965
2024-10-02,74.19188690185547,74.19188690185547,74.19188690185547,74.19188690185547,0
2024-10-03,72.24203491210938,73.41195089561104,71.85206291760882,73.02197890111049,1704837
2024-10-06,70.9746322631836,72.339523029782,70.87713369005786,72.2420318947531,1891270
2024-10-07,70.9746322631836,71.26710566827033,70.48716914994222,70.9746322631836,1874424
2024-10-08,72.04705047607422,72.14454161225518,70.97463310188981,71.07212423807077,1643802
